21:15:39.163,6,SEND,9,798
21:15:39.262,7,SEND,9,762
21:15:39.363,8,SEND,9,782
21:15:39.363,8,RECEIVE,9,2313
21:15:39.463,9,SEND,9,783
21:15:39.663,1,SEND,10,755
21:15:39.663,1,RECEIVE,10,2576
21:15:39.763,2,SEND,10,784
21:15:39.863,3,SEND,10,795
21:15:39.863,3,RECEIVE,10,2549
21:15:39.963,4,SEND,10,728
21:15:40.64,5,RECEIVE,10,2495
21:15:40.103,5,SEND,10,780
21:15:40.163,6,SEND,10,810
21:15:40.263,7,RECEIVE,10,2651
21:15:40.263,7,SEND,10,731
21:15:40.363,8,SEND,10,767
21:15:40.463,9,SEND,10,744
21:15:40.463,9,RECEIVE,10,2749
21:15:40.563,10,SEND,10,723
21:15:40.662,1,SEND,11,768
21:15:40.763,2,SEND,11,793
21:15:40.763,2,RECEIVE,11,2812
21:15:40.863,3,SEND,11,732
21:15:40.963,4,RECEIVE,11,2739
21:15:40.963,4,SEND,11,781
21:15:41.63,5,SEND,11,754
21:15:41.163,6,SEND,11,808
21:15:41.163,6,RECEIVE,11,2958
21:15:41.263,7,SEND,11,747
21:15:41.363,8,RECEIVE,11,2821
21:15:41.363,8,SEND,11,759
21:15:41.463,9,SEND,11,779
21:15:41.562,10,SEND,11,728
21:15:41.563,10,RECEIVE,11,2847
21:15:41.663,1,SEND,11,760
21:15:41.663,11,SEND,11,738
21:15:41.664,1,RECEIVE,11,2869
21:15:41.753,2,SEND,12,767
21:15:41.862,3,SEND,12,795
21:15:41.863,3,RECEIVE,12,2923
21:15:41.962,4,SEND,12,755
21:15:42.62,5,SEND,12,723
21:15:42.63,5,RECEIVE,12,2997
21:15:42.162,6,SEND,12,820
21:15:42.262,7,SEND,12,809
21:15:42.263,7,RECEIVE,12,3036
21:15:42.363,8,SEND,12,816
21:15:42.462,9,SEND,12,781
21:15:42.463,9,RECEIVE,12,3067
21:15:42.562,10,SEND,12,818
21:15:42.663,11,RECEIVE,12,3163
21:15:42.663,11,SEND,12,755
21:15:42.663,1,SEND,12,781
21:15:42.762,12,SEND,12,753
21:15:42.764,2,RECEIVE,12,3170
21:15:42.765,2,SEND,12,783
21:15:42.854,3,SEND,13,775
21:15:42.962,4,SEND,13,813
21:15:42.963,4,RECEIVE,13,3528
21:15:43.62,5,SEND,13,785
21:15:43.163,6,RECEIVE,13,3322
21:15:43.163,6,SEND,13,742
21:15:43.262,7,SEND,13,771
21:15:43.363,8,RECEIVE,13,3412
21:15:43.363,8,SEND,13,774
21:15:43.462,9,SEND,13,771
21:15:43.563,10,RECEIVE,13,3369
21:15:43.563,10,SEND,13,816
21:15:43.662,1,SEND,13,749
21:15:43.663,11,SEND,13,730
21:15:43.663,1,RECEIVE,13,3489
21:15:43.762,2,SEND,13,735
21:15:43.763,12,RECEIVE,13,3549
21:15:43.763,12,SEND,13,797
21:15:43.862,3,SEND,13,734
21:15:43.863,13,SEND,13,728
21:15:43.863,3,RECEIVE,13,3525
21:15:43.953,4,SEND,14,740
21:15:44.62,5,SEND,14,739
21:15:44.63,5,RECEIVE,14,3597
21:15:44.162,6,SEND,14,738
21:15:44.262,7,SEND,14,801
21:15:44.263,7,RECEIVE,14,3507
21:15:44.362,8,SEND,14,798
21:15:44.463,9,RECEIVE,14,3384
21:15:44.463,9,SEND,14,787
21:15:44.562,10,SEND,14,742
21:15:44.663,11,RECEIVE,14,3420
21:15:44.663,11,SEND,14,822
21:15:44.664,1,SEND,14,800
21:15:44.762,2,SEND,14,784
21:15:44.763,12,SEND,14,734
21:15:44.763,2,RECEIVE,14,3594
21:15:44.863,13,RECEIVE,14,3488
21:15:44.863,13,SEND,14,748
21:15:44.863,3,SEND,14,821
21:15:44.963,4,SEND,14,778
21:15:44.963,14,SEND,14,794
21:15:44.964,4,RECEIVE,14,3644
21:15:45.53,5,SEND,15,813
21:15:45.162,6,SEND,15,795
21:15:45.163,6,RECEIVE,15,3862
21:15:45.262,7,SEND,15,777
21:15:45.362,8,SEND,15,748
21:15:45.363,8,RECEIVE,15,3874
21:15:45.462,9,SEND,15,746
21:15:45.563,10,RECEIVE,15,3753
21:15:45.563,10,SEND,15,783
21:15:45.663,1,SEND,15,794
21:15:45.663,11,SEND,15,750
21:15:45.664,1,RECEIVE,15,3784
21:15:45.763,12,RECEIVE,15,3726
21:15:45.763,12,SEND,15,746
21:15:45.763,2,SEND,15,761
21:15:45.862,13,SEND,15,805
21:15:45.863,3,RECEIVE,15,3778
21:15:45.863,3,SEND,15,798
21:15:45.962,14,SEND,15,731
21:15:45.963,4,SEND,15,797
21:15:45.963,14,RECEIVE,15,4077
21:15:46.63,5,SEND,15,793
21:15:46.63,15,SEND,15,791
21:15:46.64,5,RECEIVE,15,4137
21:15:46.153,6,SEND,16,730
21:15:46.262,7,SEND,16,767
21:15:46.263,7,RECEIVE,16,4166
21:15:46.362,8,SEND,16,732
21:15:46.462,9,SEND,16,812
21:15:46.463,9,RECEIVE,16,4236
21:15:46.563,10,SEND,16,790
21:15:46.663,11,RECEIVE,16,4174
21:15:46.663,11,SEND,16,759
21:15:46.663,1,SEND,16,803
21:15:46.762,12,SEND,16,777
21:15:46.763,2,SEND,16,794
21:15:46.763,2,RECEIVE,16,4048
21:15:46.863,13,SEND,16,819
21:15:46.863,3,SEND,16,801
21:15:46.863,13,RECEIVE,16,4167
21:15:46.962,4,SEND,16,772
21:15:46.963,4,RECEIVE,16,4093
21:15:46.963,14,SEND,16,728
21:15:47.62,15,SEND,16,761
21:15:47.63,5,SEND,16,727
21:15:47.63,15,RECEIVE,16,4282
21:15:47.163,16,SEND,16,791
21:15:47.163,6,SEND,16,773
21:15:47.164,6,RECEIVE,16,4193
21:15:47.253,7,SEND,17,819
21:15:47.362,8,SEND,17,804
21:15:47.363,8,RECEIVE,17,4362
21:15:47.462,9,SEND,17,729
21:15:47.563,10,RECEIVE,17,4346
21:15:47.563,10,SEND,17,781
21:15:47.662,1,SEND,17,795
21:15:47.663,11,SEND,17,759
21:15:47.664,1,RECEIVE,17,4353
21:15:47.762,12,SEND,17,754
21:15:47.763,2,SEND,17,757
21:15:47.763,12,RECEIVE,17,4513
21:15:47.862,3,SEND,17,736
21:15:47.863,13,SEND,17,819
21:15:47.863,3,RECEIVE,17,4431
21:15:47.963,14,RECEIVE,17,4134
21:15:47.963,14,SEND,17,812
21:15:47.963,4,SEND,17,752
21:15:48.62,15,SEND,17,761
21:15:48.63,5,RECEIVE,17,4198
21:15:48.63,5,SEND,17,779
21:15:48.162,16,SEND,17,763
21:15:48.163,6,SEND,17,732
21:15:48.163,16,RECEIVE,17,4445
21:15:48.262,17,SEND,17,785
21:15:48.263,7,RECEIVE,17,4364
21:15:48.263,7,SEND,17,813
21:15:48.353,8,SEND,18,793
21:15:48.462,9,SEND,18,778
21:15:48.463,9,RECEIVE,18,4599
21:15:48.563,10,SEND,18,799
21:15:48.663,11,RECEIVE,18,4609
21:15:48.663,11,SEND,18,761
21:15:48.664,1,SEND,18,820
21:15:48.763,12,SEND,18,732
21:15:48.763,2,RECEIVE,18,4582
21:15:48.763,2,SEND,18,818
21:15:48.864,13,RECEIVE,18,4607
21:15:48.864,13,SEND,18,727
21:15:48.865,3,SEND,18,745
21:15:48.962,4,SEND,18,748
21:15:48.963,14,SEND,18,809
21:15:48.963,4,RECEIVE,18,4567
21:15:49.63,15,SEND,18,799
21:15:49.63,15,RECEIVE,18,4380
21:15:49.64,5,SEND,18,781
21:15:49.162,6,SEND,18,754
21:15:49.163,6,RECEIVE,18,4473
21:15:49.163,16,SEND,18,791
21:15:49.262,17,SEND,18,730
21:15:49.263,7,SEND,18,810
21:15:49.263,17,RECEIVE,18,4777
21:15:49.363,18,SEND,18,787
21:15:49.364,8,RECEIVE,18,4572
21:15:49.364,8,SEND,18,785
21:15:49.453,9,SEND,19,796
21:15:49.562,10,SEND,19,810
21:15:49.563,10,RECEIVE,19,4954
21:15:49.663,11,SEND,19,810
21:15:49.663,1,SEND,19,793
21:15:49.664,1,RECEIVE,19,4897
21:15:49.763,12,SEND,19,761
21:15:49.763,2,SEND,19,798
21:15:49.763,12,RECEIVE,19,4946
21:15:49.863,13,SEND,19,736
21:15:49.864,3,RECEIVE,19,4802
21:15:49.864,3,SEND,19,754
21:15:49.963,14,RECEIVE,19,4881
21:15:49.964,4,SEND,19,806
21:15:49.964,14,SEND,19,736
21:15:50.63,5,SEND,19,734
21:15:50.63,15,SEND,19,789
21:15:50.64,5,RECEIVE,19,4944
21:15:50.163,16,SEND,19,728
21:15:50.163,6,SEND,19,794
21:15:50.163,16,RECEIVE,19,4869
21:15:50.262,17,SEND,19,811
21:15:50.263,7,RECEIVE,19,4894
21:15:50.263,7,SEND,19,807
21:15:50.363,18,SEND,19,751
21:15:50.363,8,SEND,19,775
21:15:50.364,18,RECEIVE,19,5063
21:15:50.463,9,SEND,19,806
21:15:50.463,19,SEND,19,805
21:15:50.463,9,RECEIVE,19,5058
21:15:50.553,10,SEND,20,753
21:15:50.663,11,RECEIVE,20,5084
21:15:50.663,11,SEND,20,751
21:15:50.663,1,SEND,20,738
21:15:50.762,12,SEND,20,786
21:15:50.763,2,RECEIVE,20,5045
21:15:50.763,2,SEND,20,765
21:15:50.863,13,RECEIVE,20,4993
21:15:50.863,13,SEND,20,793
21:15:50.863,3,SEND,20,763
21:15:50.962,4,SEND,20,788
21:15:50.963,14,SEND,20,750
21:15:50.963,4,RECEIVE,20,5057
21:15:51.62,15,SEND,20,749
21:15:51.63,5,SEND,20,810
21:15:51.63,15,RECEIVE,20,5265
21:15:51.162,6,SEND,20,795
21:15:51.163,6,RECEIVE,20,5077
21:15:51.163,16,SEND,20,786
21:15:51.262,17,SEND,20,748
21:15:51.263,7,SEND,20,763
21:15:51.263,17,RECEIVE,20,5044
21:15:51.363,18,SEND,20,736
21:15:51.363,8,RECEIVE,20,4992
21:15:51.364,8,SEND,20,814
21:15:51.463,19,SEND,20,798
21:15:51.463,9,SEND,20,737
21:15:51.464,19,RECEIVE,20,5205
21:15:51.563,10,SEND,20,778
21:15:51.563,20,SEND,20,782
21:15:51.564,10,RECEIVE,20,5115
21:15:51.653,11,SEND,21,813
21:15:51.663,1,RECEIVE,21,5071
21:15:51.663,1,SEND,21,761
21:15:51.763,12,RECEIVE,21,4950
21:15:51.764,12,SEND,21,751
21:15:51.764,2,SEND,21,788
21:15:51.863,3,SEND,21,745
21:15:51.863,13,SEND,21,751
21:15:51.864,3,RECEIVE,21,5220
21:15:51.962,4,SEND,21,798
21:15:51.963,14,SEND,21,806
21:15:51.964,14,RECEIVE,21,5265
21:15:52.63,15,SEND,21,771
21:15:52.63,5,SEND,21,789
21:15:52.64,5,RECEIVE,21,5241
21:15:52.162,6,SEND,21,744
21:15:52.163,16,RECEIVE,21,5140
21:15:52.163,16,SEND,21,776
21:15:52.262,17,SEND,21,801
21:15:52.263,7,RECEIVE,21,5229
21:15:52.263,7,SEND,21,725
21:15:52.363,18,RECEIVE,21,4974
21:15:52.363,18,SEND,21,771
21:15:52.363,8,SEND,21,767
21:15:52.463,9,SEND,21,741
21:15:52.463,19,SEND,21,755
21:15:52.464,9,RECEIVE,21,5044
21:15:52.563,20,RECEIVE,21,5045
21:15:52.563,20,SEND,21,809
21:15:52.563,10,SEND,21,738
21:15:52.663,11,SEND,21,780
21:15:52.663,21,SEND,21,729
21:15:52.664,11,RECEIVE,21,5276
21:15:52.664,1,SEND,21,743
21:15:52.753,2,RECEIVE,22,5166
21:15:52.754,2,SEND,22,810
21:15:52.754,12,SEND,22,757
21:15:52.863,13,RECEIVE,22,5293
21:15:52.863,13,SEND,22,817
21:15:52.863,3,SEND,22,765
21:15:52.962,4,SEND,22,728
21:15:52.963,14,SEND,22,738
21:15:52.964,4,RECEIVE,22,5246
21:15:53.62,15,SEND,22,725
21:15:53.63,5,SEND,22,761
21:15:53.64,15,RECEIVE,22,5174
21:15:53.162,6,SEND,22,808
21:15:53.163,6,RECEIVE,22,5186
21:15:53.163,16,SEND,22,735
21:15:53.263,17,RECEIVE,22,4977
21:15:53.263,17,SEND,22,767
21:15:53.263,7,SEND,22,759
21:15:53.362,8,SEND,22,786
21:15:53.363,18,SEND,22,817
21:15:53.363,8,RECEIVE,22,5341
21:15:53.463,19,RECEIVE,22,5021
21:15:53.463,19,SEND,22,782
21:15:53.463,9,SEND,22,797
21:15:53.562,20,SEND,22,813
21:15:53.563,10,RECEIVE,22,5177
21:15:53.563,10,SEND,22,811
21:15:53.663,21,RECEIVE,22,5312
21:15:53.663,21,SEND,22,815
21:15:53.663,11,SEND,22,729
21:15:53.664,1,SEND,22,752
21:15:53.664,1,RECEIVE,22,5322
21:15:53.763,12,RECEIVE,22,5314
21:15:53.763,12,SEND,22,750
21:15:53.763,2,SEND,22,738
21:15:53.763,22,SEND,22,737
21:15:53.853,3,SEND,23,765
21:15:53.854,13,SEND,23,779
21:15:53.854,3,RECEIVE,23,5442
21:15:53.962,14,SEND,23,727
21:15:53.962,4,SEND,23,804
21:15:53.963,14,RECEIVE,23,5500
21:15:54.62,5,SEND,23,730
21:15:54.63,15,SEND,23,811
21:15:54.63,5,RECEIVE,23,5350
21:15:54.162,16,SEND,23,783
21:15:54.162,6,SEND,23,739
21:15:54.163,16,RECEIVE,23,5453
21:15:54.263,17,SEND,23,810
21:15:54.263,7,RECEIVE,23,5361
21:15:54.263,7,SEND,23,784
21:15:54.363,18,RECEIVE,23,5421
21:15:54.363,18,SEND,23,797
21:15:54.363,8,SEND,23,774
21:15:54.462,19,SEND,23,726
21:15:54.463,9,RECEIVE,23,5359
21:15:54.463,9,SEND,23,759
21:15:54.563,20,RECEIVE,23,5443
21:15:54.563,20,SEND,23,812
21:15:54.563,10,SEND,23,801
21:15:54.662,11,SEND,23,780
21:15:54.663,21,SEND,23,804
21:15:54.663,1,SEND,23,766
21:15:54.664,11,RECEIVE,23,5674
21:15:54.762,12,SEND,23,753
21:15:54.763,2,SEND,23,759
21:15:54.764,22,RECEIVE,23,5767
21:15:54.764,22,SEND,23,731
21:15:54.764,2,RECEIVE,23,5777
21:15:54.862,13,SEND,23,811
21:15:54.863,23,SEND,23,738
21:15:54.863,3,SEND,23,749
21:15:54.864,13,RECEIVE,23,5833
21:15:54.953,4,RECEIVE,24,5559
21:15:54.953,4,SEND,24,737
21:15:54.954,14,SEND,24,734
21:15:55.62,15,SEND,24,755
21:15:55.62,5,SEND,24,774
21:15:55.63,15,RECEIVE,24,5722
21:15:55.162,6,SEND,24,760
21:15:55.163,6,RECEIVE,24,5673
21:15:55.163,16,SEND,24,805
21:15:55.263,17,RECEIVE,24,5744
21:15:55.263,17,SEND,24,816
21:15:55.263,7,SEND,24,799
21:15:55.362,18,SEND,24,808
21:15:55.363,8,RECEIVE,24,5713
21:15:55.363,8,SEND,24,763
21:15:55.463,9,SEND,24,788
21:15:55.463,19,RECEIVE,24,5913
21:15:55.463,19,SEND,24,752
21:15:55.562,10,SEND,24,814
21:15:55.563,20,SEND,24,812
21:15:55.564,10,RECEIVE,24,5899
21:15:55.663,21,RECEIVE,24,5764
21:15:55.663,21,SEND,24,724
21:15:55.663,1,SEND,24,808
21:15:55.663,11,SEND,24,763
21:15:55.664,1,RECEIVE,24,5838
21:15:55.762,12,SEND,24,821
21:15:55.762,2,SEND,24,813
21:15:55.763,22,SEND,24,791
21:15:55.764,12,RECEIVE,24,6160
21:15:55.863,23,RECEIVE,24,5963
21:15:55.863,23,SEND,24,766
21:15:55.863,3,RECEIVE,24,5816
21:15:55.864,3,SEND,24,791
21:15:55.864,13,SEND,24,818
21:15:55.962,14,SEND,24,798
21:15:55.963,24,SEND,24,809
21:15:55.963,4,SEND,24,726
21:15:55.964,14,RECEIVE,24,6200
21:15:56.53,15,SEND,25,810
21:15:56.54,5,SEND,25,740
21:15:56.54,5,RECEIVE,25,6215
21:15:56.162,6,SEND,25,769
21:15:56.163,16,RECEIVE,25,6203
21:15:56.164,16,SEND,25,785
21:15:56.262,7,SEND,25,746
21:15:56.263,17,SEND,25,811
21:15:56.263,7,RECEIVE,25,6382
21:15:56.363,18,RECEIVE,25,6275
21:15:56.363,18,SEND,25,743
21:15:56.363,8,SEND,25,804
21:15:56.462,9,SEND,25,790
21:15:56.463,19,SEND,25,766
21:15:56.464,9,RECEIVE,25,6404
21:15:56.563,20,RECEIVE,25,6322
21:15:56.563,20,SEND,25,754
21:15:56.563,10,SEND,25,752
21:15:56.663,11,SEND,25,756
21:15:56.663,21,SEND,25,762
21:15:56.663,1,SEND,25,783
21:15:56.664,11,RECEIVE,25,6166
21:15:56.763,22,RECEIVE,25,6006
21:15:56.763,22,SEND,25,796
21:15:56.763,12,SEND,25,732
21:15:56.764,2,SEND,25,795
21:15:56.765,2,RECEIVE,25,6245
21:15:56.862,13,SEND,25,780
21:15:56.863,23,SEND,25,795
21:15:56.863,3,SEND,25,776
21:15:56.863,13,RECEIVE,25,6299
21:15:56.962,4,SEND,25,795
21:15:56.963,14,SEND,25,745
21:15:56.963,24,RECEIVE,25,6487
21:15:56.963,24,SEND,25,779
21:15:56.964,4,RECEIVE,25,6545
21:15:57.62,25,SEND,25,732
21:15:57.62,5,SEND,25,764
21:15:57.63,15,RECEIVE,25,6394
21:15:57.63,15,SEND,25,778
21:15:57.153,6,SEND,26,774
21:15:57.154,6,RECEIVE,26,6580
21:15:57.154,16,SEND,26,774
21:15:57.262,17,SEND,26,737
21:15:57.262,7,SEND,26,729
21:15:57.263,17,RECEIVE,26,6664
21:15:57.363,18,SEND,26,739
21:15:57.363,8,RECEIVE,26,6331
21:15:57.363,8,SEND,26,815
21:15:57.463,19,SEND,26,761
21:15:57.463,19,RECEIVE,26,6272
21:15:57.463,9,SEND,26,754
21:15:57.562,10,SEND,26,727
21:15:57.563,20,SEND,26,772
21:15:57.564,10,RECEIVE,26,6232
21:15:57.662,21,SEND,26,785
21:15:57.663,1,SEND,26,777
21:15:57.663,11,SEND,26,744
21:15:57.664,21,RECEIVE,26,6510
21:15:57.664,1,RECEIVE,26,6242
21:15:57.763,12,RECEIVE,26,5846
21:15:57.763,12,SEND,26,787
21:15:57.763,2,SEND,26,731
21:15:57.763,22,SEND,26,813
21:15:57.863,23,SEND,26,732
21:15:57.863,23,RECEIVE,26,6149
21:15:57.864,3,SEND,26,820
21:15:57.864,13,SEND,26,777
21:15:57.864,3,RECEIVE,26,6114
21:15:57.963,14,SEND,26,757
21:15:57.963,24,SEND,26,789
21:15:57.963,4,SEND,26,783
21:15:57.964,14,RECEIVE,26,5798
21:15:58.62,25,SEND,26,807
21:15:58.63,5,SEND,26,729
21:15:58.63,15,SEND,26,801
21:15:58.64,25,RECEIVE,26,6408
21:15:58.64,5,RECEIVE,26,6229
21:15:58.162,26,SEND,26,805
21:15:58.163,16,RECEIVE,26,6202
21:15:58.163,6,SEND,26,778
21:15:58.164,16,SEND,26,785
21:15:58.253,7,RECEIVE,27,6169
21:15:58.253,7,SEND,27,794
21:15:58.254,17,SEND,27,814
21:15:58.363,18,SEND,27,795
21:15:58.363,18,RECEIVE,27,6426
21:15:58.363,8,SEND,27,780
21:15:58.462,9,SEND,27,763
21:15:58.463,19,SEND,27,776
21:15:58.463,9,RECEIVE,27,6436
21:15:58.562,20,SEND,27,724
21:15:58.562,10,SEND,27,731
21:15:58.563,20,RECEIVE,27,6540
21:15:58.662,11,SEND,27,747
21:15:58.662,21,SEND,27,734
21:15:58.663,1,SEND,27,722
21:15:58.663,11,RECEIVE,27,6288
21:15:58.762,22,SEND,27,772
21:15:58.763,12,SEND,27,794
21:15:58.763,2,SEND,27,728
21:15:58.764,22,RECEIVE,27,6554
21:15:58.764,2,RECEIVE,27,6258
21:15:58.862,13,SEND,27,761
21:15:58.862,23,SEND,27,754
21:15:58.863,3,SEND,27,815
21:15:58.864,13,RECEIVE,27,6238
21:15:59.3,24,SEND,27,777
21:15:59.3,24,RECEIVE,27,6050
21:15:59.3,4,RECEIVE,27,6047
21:15:59.4,4,SEND,27,807
21:15:59.4,14,SEND,27,756
21:15:59.62,25,SEND,27,821
21:15:59.63,5,SEND,27,761
21:15:59.63,15,RECEIVE,27,6345
21:15:59.63,15,SEND,27,770
21:15:59.170,26,RECEIVE,27,6680
21:15:59.170,6,SEND,27,776
21:15:59.171,16,SEND,27,793
21:15:59.171,26,SEND,27,802
21:15:59.171,6,RECEIVE,27,6537
21:15:59.262,17,SEND,27,810
21:15:59.263,7,SEND,27,796
21:15:59.263,27,SEND,27,806
21:15:59.264,17,RECEIVE,27,6710
21:15:59.354,8,SEND,28,801
21:15:59.354,8,RECEIVE,28,6717
21:15:59.354,18,SEND,28,768
21:15:59.463,19,RECEIVE,28,6796
21:15:59.463,9,SEND,28,797
21:15:59.463,19,SEND,28,799
21:15:59.563,10,SEND,28,779
21:15:59.563,20,SEND,28,783
21:15:59.564,10,RECEIVE,28,6940
21:15:59.663,21,SEND,28,822
21:15:59.664,1,SEND,28,767
21:15:59.664,11,SEND,28,727
21:15:59.664,21,RECEIVE,28,6662
21:15:59.665,1,RECEIVE,28,6949
21:15:59.763,12,SEND,28,759
21:15:59.763,2,SEND,28,807
21:15:59.764,22,SEND,28,769
21:15:59.764,12,RECEIVE,28,6950
21:15:59.863,23,SEND,28,813
21:15:59.864,3,SEND,28,767
21:15:59.864,3,RECEIVE,28,7034
21:15:59.864,13,SEND,28,785
21:15:59.865,23,RECEIVE,28,7291
21:15:59.963,14,RECEIVE,28,6990
21:15:59.964,24,SEND,28,755
21:15:59.964,14,SEND,28,737
21:15:59.964,4,SEND,28,775
21:16:0.63,25,RECEIVE,28,6619
21:16:0.63,25,SEND,28,770
21:16:0.64,5,RECEIVE,28,6712
21:16:0.64,5,SEND,28,795
21:16:0.64,15,SEND,28,775
21:16:0.162,6,SEND,28,812
21:16:0.163,26,SEND,28,785
21:16:0.164,16,RECEIVE,28,7047
21:16:0.164,16,SEND,28,750
21:16:0.262,27,SEND,28,786
21:16:0.263,17,SEND,28,737
21:16:0.264,7,RECEIVE,28,7036
21:16:0.264,7,SEND,28,790
21:16:0.264,27,RECEIVE,28,7195
21:16:0.363,18,SEND,28,748
21:16:0.363,28,SEND,28,806
21:16:0.363,8,SEND,28,795
21:16:0.364,18,RECEIVE,28,7216
21:16:0.453,9,RECEIVE,29,6876
21:16:0.454,9,SEND,29,738
21:16:0.454,19,SEND,29,731
21:16:0.563,20,RECEIVE,29,6891
21:16:0.563,10,SEND,29,732
21:16:0.563,20,SEND,29,809
21:16:0.662,11,SEND,29,739
21:16:0.663,21,SEND,29,775
21:16:0.663,1,SEND,29,736
21:16:0.664,11,RECEIVE,29,7127
21:16:0.763,22,SEND,29,812
21:16:0.763,2,SEND,29,789
21:16:0.763,12,SEND,29,748
21:16:0.764,22,RECEIVE,29,7182
21:16:0.764,2,RECEIVE,29,7181
21:16:0.862,23,SEND,29,753
21:16:0.863,3,SEND,29,815
21:16:0.863,13,RECEIVE,29,7096
21:16:0.864,13,SEND,29,736
21:16:0.963,4,SEND,29,745
21:16:0.963,14,SEND,29,768
21:16:0.964,24,RECEIVE,29,7317
21:16:0.964,24,SEND,29,730
21:16:0.964,4,RECEIVE,29,7269
21:16:1.62,25,SEND,29,783
21:16:1.63,5,SEND,29,804
21:16:1.64,15,RECEIVE,29,7064
21:16:1.64,15,SEND,29,822
21:16:1.163,26,SEND,29,802
21:16:1.164,16,SEND,29,728
21:16:1.164,6,SEND,29,742
21:16:1.164,6,RECEIVE,29,6898
21:16:1.165,26,RECEIVE,29,7017
21:16:1.263,17,SEND,29,757
21:16:1.264,7,SEND,29,767
21:16:1.264,27,SEND,29,764
21:16:1.264,17,RECEIVE,29,6633
21:16:1.363,18,SEND,29,762
21:16:1.364,28,SEND,29,818
21:16:1.364,8,SEND,29,821
21:16:1.365,28,RECEIVE,29,6979
21:16:1.365,8,RECEIVE,29,7076
21:16:1.463,19,SEND,29,791
21:16:1.463,9,SEND,29,767
21:16:1.463,29,SEND,29,728
21:16:1.464,19,RECEIVE,29,7263
21:16:1.553,10,RECEIVE,30,6880
21:16:1.554,10,SEND,30,772
21:16:1.554,20,SEND,30,804
21:16:1.663,21,SEND,30,728
21:16:1.663,1,SEND,30,747
21:16:1.664,11,SEND,30,789
21:16:1.664,21,RECEIVE,30,7340
21:16:1.665,1,RECEIVE,30,7051
21:16:1.763,12,RECEIVE,30,7052
21:16:1.764,2,SEND,30,738
21:16:1.764,12,SEND,30,819
21:16:1.764,22,SEND,30,775
21:16:1.863,13,SEND,30,727
21:16:1.863,23,RECEIVE,30,6763
21:16:1.864,23,SEND,30,764
21:16:1.865,3,RECEIVE,30,7050
21:16:1.865,3,SEND,30,759
21:16:1.963,14,RECEIVE,30,6934
21:16:1.963,14,SEND,30,727
21:16:1.963,24,SEND,30,822
21:16:1.964,4,SEND,30,736
21:16:2.103,5,SEND,30,820
21:16:2.104,5,RECEIVE,30,6857
21:16:2.104,15,SEND,30,769
21:16:2.105,25,RECEIVE,30,7189
21:16:2.105,25,SEND,30,774
21:16:2.162,26,SEND,30,811
21:16:2.163,16,RECEIVE,30,6865
21:16:2.163,6,SEND,30,725
21:16:2.164,16,SEND,30,767
21:16:2.262,17,SEND,30,725
21:16:2.263,7,RECEIVE,30,6808
21:16:2.263,7,SEND,30,814
21:16:2.264,27,RECEIVE,30,6833
21:16:2.264,27,SEND,30,756
21:16:2.363,18,RECEIVE,30,6592
21:16:2.363,28,SEND,30,752
21:16:2.363,18,SEND,30,777
