21:33:12.264,3,RECEIVE,19,3213
21:33:12.363,14,RECEIVE,19,3014
21:33:12.363,14,SEND,19,807
21:33:12.363,4,RECEIVE,19,3279
21:33:12.364,4,SEND,19,745
21:33:12.462,5,SEND,19,789
21:33:12.463,15,RECEIVE,19,3201
21:33:12.463,15,SEND,19,771
21:33:12.466,5,RECEIVE,19,3295
21:33:12.563,6,RECEIVE,19,3241
21:33:12.563,6,SEND,19,747
21:33:12.563,16,RECEIVE,19,3193
21:33:12.564,16,SEND,19,812
21:33:12.662,17,SEND,19,807
21:33:12.663,7,RECEIVE,19,3061
21:33:12.663,17,RECEIVE,19,3062
21:33:12.664,7,SEND,19,802
21:33:12.763,18,RECEIVE,19,2957
21:33:12.763,18,SEND,19,800
21:33:12.763,8,RECEIVE,19,3194
21:33:12.764,8,SEND,19,751
21:33:12.863,19,RECEIVE,19,2653
21:33:12.863,19,SEND,19,785
21:33:12.864,9,RECEIVE,19,2623
21:33:12.864,9,SEND,19,749
21:33:12.954,10,RECEIVE,20,3142
21:33:12.954,10,SEND,20,778
21:33:13.63,11,SEND,20,762
21:33:13.63,1,SEND,20,785
21:33:13.64,11,RECEIVE,20,3201
21:33:13.64,1,RECEIVE,20,3200
21:33:13.163,12,RECEIVE,20,3201
21:33:13.163,12,SEND,20,790
21:33:13.163,2,RECEIVE,20,3181
21:33:13.164,2,SEND,20,812
21:33:13.263,13,RECEIVE,20,3255
21:33:13.263,13,SEND,20,822
21:33:13.264,3,RECEIVE,20,3247
21:33:13.264,3,SEND,20,753
21:33:13.363,14,SEND,20,766
21:33:13.363,4,SEND,20,727
21:33:13.364,14,RECEIVE,20,3466
21:33:13.364,4,RECEIVE,20,3334
21:33:13.463,5,SEND,20,779
21:33:13.464,5,RECEIVE,20,3057
21:33:13.464,15,RECEIVE,20,3256
21:33:13.464,15,SEND,20,816
21:33:13.562,6,SEND,20,775
21:33:13.563,16,RECEIVE,20,3329
21:33:13.563,16,SEND,20,789
21:33:13.563,6,RECEIVE,20,3512
21:33:13.706,7,RECEIVE,20,3174
21:33:13.706,7,SEND,20,782
21:33:13.707,17,RECEIVE,20,3175
21:33:13.707,17,SEND,20,753
21:33:13.763,18,SEND,20,802
21:33:13.763,8,RECEIVE,20,3233
21:33:13.763,8,SEND,20,781
21:33:13.764,18,RECEIVE,20,3463
21:33:13.863,19,SEND,20,822
21:33:13.863,9,RECEIVE,20,3300
21:33:13.863,9,SEND,20,814
21:33:13.864,19,RECEIVE,20,3548
21:33:13.963,10,SEND,20,819
21:33:13.963,20,RECEIVE,20,2979
21:33:13.963,20,SEND,20,784
21:33:13.964,10,RECEIVE,20,3043
21:33:14.53,11,RECEIVE,21,3347
21:33:14.53,11,SEND,21,780
21:33:14.62,1,SEND,21,818
21:33:14.63,1,RECEIVE,21,3592
21:33:14.163,12,RECEIVE,21,3593
21:33:14.163,12,SEND,21,764
21:33:14.164,2,SEND,21,751
21:33:14.164,2,RECEIVE,21,3641
21:33:14.263,13,SEND,21,810
21:33:14.263,3,RECEIVE,21,3493
21:33:14.263,3,SEND,21,738
21:33:14.264,13,RECEIVE,21,3702
21:33:14.363,14,SEND,21,748
21:33:14.363,4,RECEIVE,21,3409
21:33:14.363,4,SEND,21,762
21:33:14.364,14,RECEIVE,21,3496
21:33:14.463,5,SEND,21,792
21:33:14.463,15,RECEIVE,21,3509
21:33:14.463,15,SEND,21,818
21:33:14.464,5,RECEIVE,21,3753
21:33:14.563,6,SEND,21,782
21:33:14.563,16,RECEIVE,21,3518
21:33:14.563,16,SEND,21,725
21:33:14.564,6,RECEIVE,21,3453
21:33:14.663,7,SEND,21,731
21:33:14.663,17,SEND,21,724
21:33:14.663,7,RECEIVE,21,3556
21:33:14.664,17,RECEIVE,21,3557
21:33:14.762,18,SEND,21,815
21:33:14.763,8,RECEIVE,21,3386
21:33:14.763,8,SEND,21,765
21:33:14.764,18,RECEIVE,21,3371
21:33:14.862,19,SEND,21,743
21:33:14.863,9,RECEIVE,21,3291
21:33:14.863,9,SEND,21,730
21:33:14.863,19,RECEIVE,21,3208
21:33:14.963,10,RECEIVE,21,2957
21:33:14.963,10,SEND,21,747
21:33:14.963,20,RECEIVE,21,3136
21:33:14.964,20,SEND,21,807
21:33:15.63,11,SEND,21,756
21:33:15.63,11,RECEIVE,21,2558
21:33:15.63,21,SEND,21,759
21:33:15.63,21,RECEIVE,21,2682
21:33:15.64,1,RECEIVE,21,2474
21:33:15.64,1,SEND,21,775
21:33:15.153,12,SEND,22,765
21:33:15.154,12,RECEIVE,22,3291
21:33:15.172,2,SEND,22,767
21:33:15.173,2,RECEIVE,22,3218
21:33:15.263,13,RECEIVE,22,3023
21:33:15.263,13,SEND,22,810
21:33:15.263,3,SEND,22,725
21:33:15.264,3,RECEIVE,22,3267
21:33:15.362,14,SEND,22,773
21:33:15.363,4,RECEIVE,22,3230
21:33:15.363,4,SEND,22,747
21:33:15.363,14,RECEIVE,22,3216
21:33:15.463,5,RECEIVE,22,2957
21:33:15.463,5,SEND,22,724
21:33:15.463,15,RECEIVE,22,3148
21:33:15.463,15,SEND,22,799
21:33:15.563,6,RECEIVE,22,2973
21:33:15.563,6,SEND,22,751
21:33:15.563,16,RECEIVE,22,3098
21:33:15.563,16,SEND,22,743
21:33:15.663,17,RECEIVE,22,3013
21:33:15.663,7,SEND,22,786
21:33:15.663,17,SEND,22,814
21:33:15.663,7,RECEIVE,22,3260
21:33:15.763,18,RECEIVE,22,3033
21:33:15.763,18,SEND,22,794
21:33:15.764,8,RECEIVE,22,3239
21:33:15.764,8,SEND,22,816
21:33:15.863,19,RECEIVE,22,3170
21:33:15.863,19,SEND,22,821
21:33:15.863,9,RECEIVE,22,3368
21:33:15.863,9,SEND,22,732
21:33:15.963,10,SEND,22,809
21:33:15.963,20,RECEIVE,22,3433
21:33:15.964,20,SEND,22,775
21:33:15.964,10,RECEIVE,22,3603
21:33:16.63,11,SEND,22,778
21:33:16.63,21,RECEIVE,22,3423
21:33:16.63,21,SEND,22,791
21:33:16.64,11,RECEIVE,22,3618
21:33:16.64,1,RECEIVE,22,3454
21:33:16.64,1,SEND,22,764
21:33:16.164,22,RECEIVE,22,2860
21:33:16.164,22,SEND,22,800
21:33:16.164,2,SEND,22,783
21:33:16.164,12,RECEIVE,22,2958
21:33:16.165,12,SEND,22,773
21:33:16.169,2,RECEIVE,22,2963
21:33:16.253,13,RECEIVE,23,3619
21:33:16.253,13,SEND,23,759
21:33:16.273,3,RECEIVE,23,3518
21:33:16.273,3,SEND,23,793
21:33:16.362,14,SEND,23,779
21:33:16.363,4,RECEIVE,23,3641
21:33:16.363,4,SEND,23,732
21:33:16.363,14,RECEIVE,23,3627
21:33:16.462,5,SEND,23,787
21:33:16.463,15,RECEIVE,23,3690
21:33:16.463,15,SEND,23,809
21:33:16.463,5,RECEIVE,23,3870
21:33:16.562,6,SEND,23,810
21:33:16.563,16,RECEIVE,23,3759
21:33:16.563,16,SEND,23,805
21:33:16.564,6,RECEIVE,23,3962
21:33:16.663,17,SEND,23,794
21:33:16.663,7,SEND,23,800
21:33:16.664,7,RECEIVE,23,3814
21:33:16.664,17,RECEIVE,23,4063
21:33:16.763,18,SEND,23,738
21:33:16.763,8,SEND,23,750
21:33:16.764,8,RECEIVE,23,3758
21:33:16.764,18,RECEIVE,23,3951
21:33:16.863,19,SEND,23,729
21:33:16.864,9,RECEIVE,23,3600
21:33:16.864,19,RECEIVE,23,3746
21:33:16.864,9,SEND,23,794
21:33:16.962,10,SEND,23,734
21:33:16.963,20,RECEIVE,23,3588
21:33:16.963,20,SEND,23,805
21:33:16.964,10,RECEIVE,23,3618
21:33:17.62,11,SEND,23,809
21:33:17.63,21,RECEIVE,23,3649
21:33:17.63,21,SEND,23,727
21:33:17.64,11,RECEIVE,23,3585
21:33:17.64,1,SEND,23,813
21:33:17.64,1,RECEIVE,23,3721
21:33:17.163,22,RECEIVE,23,3634
21:33:17.163,22,SEND,23,783
21:33:17.163,2,SEND,23,794
21:33:17.163,12,RECEIVE,23,3628
21:33:17.164,12,SEND,23,779
21:33:17.164,2,RECEIVE,23,3633
21:33:17.262,13,SEND,23,789
21:33:17.263,3,SEND,23,749
21:33:17.263,23,RECEIVE,23,3209
21:33:17.263,13,RECEIVE,23,3165
21:33:17.264,23,SEND,23,745
21:33:17.264,3,RECEIVE,23,3150
21:33:17.353,4,RECEIVE,24,3612
21:33:17.353,4,SEND,24,808
21:33:17.353,14,RECEIVE,24,3689
21:33:17.354,14,SEND,24,739
21:33:17.463,5,RECEIVE,24,3507
21:33:17.463,5,SEND,24,807
21:33:17.463,15,RECEIVE,24,3772
21:33:17.463,15,SEND,24,773
21:33:17.562,6,SEND,24,803
21:33:17.563,16,RECEIVE,24,3729
21:33:17.563,16,SEND,24,801
21:33:17.563,6,RECEIVE,24,3724
21:33:17.662,7,SEND,24,751
21:33:17.663,17,SEND,24,811
21:33:17.663,7,RECEIVE,24,3692
21:33:17.663,17,RECEIVE,24,3693
21:33:17.763,18,RECEIVE,24,3557
21:33:17.763,18,SEND,24,812
21:33:17.763,8,RECEIVE,24,3766
21:33:17.764,8,SEND,24,730
21:33:17.862,19,SEND,24,789
21:33:17.863,9,RECEIVE,24,3806
21:33:17.863,9,SEND,24,802
21:33:17.864,19,RECEIVE,24,3933
21:33:17.963,10,RECEIVE,24,3628
21:33:17.963,10,SEND,24,754
21:33:17.963,20,RECEIVE,24,3835
21:33:17.963,20,SEND,24,763
21:33:18.63,11,RECEIVE,24,3609
21:33:18.63,11,SEND,24,819
21:33:18.64,21,RECEIVE,24,3803
21:33:18.64,21,SEND,24,749
21:33:18.64,1,SEND,24,808
21:33:18.64,1,RECEIVE,24,3819
21:33:18.163,22,SEND,24,725
21:33:18.164,2,SEND,24,773
21:33:18.164,12,SEND,24,807
21:33:18.164,12,RECEIVE,24,3741
21:33:18.164,22,RECEIVE,24,4097
21:33:18.165,2,RECEIVE,24,3768
21:33:18.263,23,SEND,24,817
21:33:18.263,13,SEND,24,747
21:33:18.263,3,SEND,24,790
21:33:18.264,23,RECEIVE,24,3909
21:33:18.265,13,RECEIVE,24,3909
21:33:18.265,3,RECEIVE,24,3839
21:33:18.363,4,SEND,24,762
21:33:18.364,24,RECEIVE,24,3288
21:33:18.364,24,SEND,24,776
21:33:18.364,14,RECEIVE,24,3026
21:33:18.364,14,SEND,24,811
21:33:18.364,4,RECEIVE,24,3478
21:33:18.453,15,RECEIVE,25,3862
21:33:18.453,15,SEND,25,760
21:33:18.454,5,RECEIVE,25,4076
21:33:18.454,5,SEND,25,722
21:33:18.563,6,RECEIVE,25,3642
21:33:18.563,6,SEND,25,815
21:33:18.563,16,RECEIVE,25,3907
21:33:18.564,16,SEND,25,775
21:33:18.663,7,SEND,25,787
21:33:18.663,17,SEND,25,763
21:33:18.663,7,RECEIVE,25,3868
21:33:18.664,17,RECEIVE,25,3869
21:33:18.763,18,RECEIVE,25,3869
21:33:18.763,18,SEND,25,789
21:33:18.764,8,RECEIVE,25,3845
21:33:18.764,8,SEND,25,728
21:33:18.863,19,RECEIVE,25,3605
21:33:18.863,19,SEND,25,728
21:33:18.863,9,RECEIVE,25,3782
21:33:18.864,9,SEND,25,797
21:33:18.963,10,RECEIVE,25,3778
21:33:18.963,10,SEND,25,774
21:33:18.963,20,RECEIVE,25,3798
21:33:18.963,20,SEND,25,757
21:33:19.63,11,RECEIVE,25,3792
21:33:19.63,11,SEND,25,760
21:33:19.64,21,RECEIVE,25,3733
21:33:19.64,21,SEND,25,808
21:33:19.64,1,SEND,25,723
21:33:19.64,1,RECEIVE,25,3706
21:33:19.163,22,RECEIVE,25,3430
21:33:19.163,22,SEND,25,784
21:33:19.163,2,SEND,25,786
21:33:19.163,12,RECEIVE,25,3779
21:33:19.164,12,SEND,25,751
21:33:19.164,2,RECEIVE,25,3722
21:33:19.262,23,SEND,25,739
21:33:19.263,13,SEND,25,763
21:33:19.263,3,SEND,25,806
21:33:19.263,23,RECEIVE,25,3677
21:33:19.264,13,RECEIVE,25,3677
21:33:19.264,3,RECEIVE,25,3676
21:33:19.362,24,SEND,25,782
21:33:19.363,14,RECEIVE,25,3783
21:33:19.363,14,SEND,25,776
21:33:19.363,4,SEND,25,805
21:33:19.364,24,RECEIVE,25,3926
21:33:19.364,4,RECEIVE,25,3690
21:33:19.463,5,RECEIVE,25,2897
21:33:19.463,5,SEND,25,751
21:33:19.463,15,RECEIVE,25,3189
21:33:19.464,25,SEND,25,808
21:33:19.464,15,SEND,25,744
21:33:19.464,25,RECEIVE,25,3301
21:33:19.553,16,RECEIVE,26,3724
21:33:19.553,16,SEND,26,785
21:33:19.553,6,RECEIVE,26,3971
21:33:19.553,6,SEND,26,764
21:33:19.662,7,SEND,26,724
21:33:19.662,17,SEND,26,797
21:33:19.663,7,RECEIVE,26,3792
21:33:19.663,17,RECEIVE,26,3793
21:33:19.763,18,SEND,26,811
21:33:19.763,8,SEND,26,804
